"Entry type","Autor einheitl.","Vollständiger Titel","Druckjahr","Verlagsort","Link zum Digitalisat"
"OLD","Pepliers, Jean Robert des","Nouvelle Et Parfaite Grammaire Royale Françoise Et Allemande : Mit einem neu-eingerichteten Syntaxi Und verbesserten Wörter-Buche, manierlichen Gesprächen und zierlichen Redens-Arten, auserlesenen Sprüchen, curieusen und artigen Historien und sinnreichen Einfällen, anmuthigen und nach jetziger Zeit wohlgesetzten Briefen / Bishero unter dem Namen Herrn des Pepliers, Acad. Mitgliedes, vielmals herausgegeben, Anjetzo aber alles durchgehends aus des sinnreichen Französischen Jesuiten, Herrn Buffier, und anderer Gelehrten Anmerckungen Aufs fleißigste verbessert, mit einem vollständigen Unterricht von der heutigen und nach der allerneuesten Französischen Manier eingerichteten Orthographie und Pronunciation: Und mit einem nebst andern vielen wichtigen Zusätzen viel vergrößerten Titular-Buch des Königl. Preußis. Hofes &c. vermehret, Aufs neue übersehen und verbessert, Durch ein Mitglied der Königl. Preußis. Societät der Wissenschaften in Berlin","1765","Berlin","http://dl.ub.uni-freiburg.de/diglit/despepliers1765"
"OLD","Pepliers, Jean Robert des","La grammaire française: reduite à ses vrais principes ; ouvrage raisonné = <<Die>> auf ihren wahren Gründen ruhende frnzösische Grammatik : in zwey Theile getheilt, ein theoretischer , und ein praktischer ; in diesem sind hundert lehrreiche…","1767","Erlang","https://opendigi.ub.uni-tuebingen.de/opendigi/42A14572"
"OLD","Pepliers, Jean Robert des","Nouvelle Et Parfaite Grammaire Royale Françoise Et Allemande: Mit einem neu-eingerichteten Syntaxi, einem verbesserten Wörterbuche, manierlichen Gesprächen ... = Neue und vollständige Königliche Französische Grammatik","1767","Leipzig",""
"OLD","Pepliers, Jean Robert des","NOUVELLE ET PARFAITE GRAMMAIRE ROYALE FRANÇOISE ET ALLEMANDE : Neue und vollkommene königliche französische GRAMMATICA mit einen neueingerichteten Sintax und verbesserten Wörterbuch, manierlichen Gesprächen und zierlichen Redensarten, auserlesenen Sprüchen, curieusen und artigen Historien, und sinnreichen Einfällen, anmuthigen und nach ietziger Zeit wohlgesetzten Briefen / Bishero unter dem Namen Herrn des PEPLIERS, akademischen Mitgliedes, vielmals herausgegeben ; anjetzo aber alles durchgehends aus des sinnreichen französischen Jesuiten, Herrn BUFFIER, und anderer Gelehrten Anmerkungen durch ein Mitglied der königl. preußischen Akademie der Wissenschaften in Berlin, aufs fleißigste verbessert, mit einem vollständigen Unterricht von der heutigen, und nach der allerneusten französischen Manier eingerichteten Orthographie und Aussprache und mit einem Titularbuch vermehret","1772","Wien","https://www.manuscriptorium.com/hub/browser/default/gallery?url=https:%2F%2Fcollectiones.manuscriptorium.com%2Fassorted%2FNKCR__%2FNKCR__%2FE%2FNKCR__-NKCR__GVIII000061_42GXTZE-cs%2F&lang=cs"
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite Grammaire royale françoise et allemande Neue u. vollkommene Königliche Französische Grammatica ... Bishero unter dem Namen des Herrn des Pepliers ... hrsg. Nunmehro aber ... von e. Mitgliede der Kön. Preuss. Acad. d. Wiss in Berlin ... verb. ... u. mit e. vollständ. Titular-Buche .. verm.","1773","Berlin",""
"OLD","Pepliers, Jean Robert des","Nouvelle Et Parfaite Grammaire Royale Françoise Et Allemande : Neue und vollständige Königliche Französische Grammatik : Mit einem neu-eingerichteten Syntaxi, einem verbesserten Wörterbuche, manierlichen Gesprächen, zierlichen Redensarten ...","1775","Schafhausen","http://nbn-resolving.de/urn:nbn:de:gbv:ha33-1-216033"
"OLD","Pepliers, Jean Robert des ","Nouvelle Et Parfaite Grammaire Royale Françoise Et Allemande / Bishero unter dem Namen des Herrn Des Pepliers ... vielmahls herausgegeben; Nunmehro aber durchgehends aus des ... Jesuiten, Hrn. Buffier und anderer Gelehrten Anmerkungen von einem Mitgliede der Kön. Preuß. Academie der Wissenschaften in Berlin aufs fleißigste verbessert, auch mit einem vollständigen Unterricht von der heutigen und nach der allerneuesten französischen Manier eingerichteten Orthographie und Aussprache Und mit einem vollständigen Titular-Buche des Königl. Preuß. Hofes [et]c. vermehret","1777","Berlin","https://nbn-resolving.org/urn:nbn:de:urmel-62fa761a-5790-4c43-a87e-33e39419a8065"
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite grammaire françoise et allemande : mit einem neueingerichteten Syntax ... = Neue und vollkommene französische Grammatica","1777","Wien",""
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite grammaire royale françoise et allemande = Neue und vollständige königliche französische Grammatik ...
","1779","Berlin",""
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite grammaire royale françoise et allemande: = Neue und vollständige königliche französische Grammatik","1780","Leipzig",""
"OLD","Pepliers, Jean Robert des","Nouvelle Et Parfaite Grammaire Royale Françoise Et Allemande : mit einem neu eingerichteten Syntaxi und verbesserten Wörterbuch, manierlichen Gesprächen und zierlichen Redensarten, …","1781","Berlin","http://nbn-resolving.de/urn:nbn:de:hbz:061:1-579163"
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite grammaire royale françoise et allemande Neue und vollkommene königliche französische Grammatica","1785","Berlin",""
"OLD","Pepliers, Jean Robert des","Nouvelle Et Parfaite Grammaire Françoise Et Allemande / des Herrn des Pepliers, ... nach den Anmerkungen des französischen Jesuiten Buffier ... verbessert, und mit einem Unterrichte von der neuesten Rechtschreibung und Aussprache vermehret, und von dem Verleger mit einem neuen Titularbuch versehen
Neue und vollkommene französische Sprachlehre","1788","Wien","http://digital.slub-dresden.de/id365903345"
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite grammaire royale françoise et allemande: = Neue und vollkommene königliche französische Grammatica : mit einem neu-eingerichteten Syntaxi und verbesserten Wörter-Buche, manierl. Gesprächen und zierlichen Redensarten ... / bishero unter dem Namen Herrn des Pepliers, Acad. Mitgliedes, vielmals herausgegeben, anjetzo aber alles durchgehends aus des sinnreichen frantzösischen Jesuiten, Herrn Buffier, und anderer Gelehrten Anmerkungen ...","1790","Berlin",""
"OLD","Pepliers, Jean Robert des","Recueil de mots françois, russes & allemands. = : Sobranīe slov frant͡sussknkh [sic], rossïĭskikh i ni͡emet͡skikh. = Französisch, russisch und deutsches Wörter-Buch..","1790","Sankt Petersburg",""
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite Grammaire Royale Françoise et Allemande
","1794","Leipzig",""
"OLD","Pepliers, Jean Robert des","Nouvelle et parfaite grammaire Françoise et Allemande : nach den Anmerkungen des französischen Jesuiten Buffier, und anderer Gelehrten, von einem Mitglied der Berliner Akademie verbessert, und mit einem Unterrichte von der neuesten Rechtschreibung und Aussprache vermehret, und von dem Verleger mit einem neuen Titularbuch versehen","1794","Wien",""
"OLD","Pepliers, Jean Robert des","Nouvelle Et Parfaite Grammaire Royale Françoise Et Allemande: = Neue und vollständige Königliche Französische Grammatik : mit einem neu-eingerichteten Syntaxi, einem verbesserten Wörterbuche","1799","Leipzig",""
"OLD","Pepliers, Jean Robert des","[Französische Sprachlehre] Französische Sprachlehre des Herrn des Pèpliers","1802","Wien",""
"OLD","Pepliers, Jean Robert des","Recueil des Plus Belles Lettres Tirees des Meilleurs Auteurs François par Mr. des Pepliers. Oder Auszug der Neusten und Zierlichsten Französischen Sendschreiben Aus den besten Autoren mit Fleiß zusam[m]en getragen
","1996","Berlin",""
"OLD","Perger, Antoine","Vollkommene franzosische Grammatig. Parfaite grammaire françoise expliquée en langue allemande et partagée en cinq parties, Ausgabe chez Thomas Guillain
","1687","Paris",""
"OLD","Perger, Antoine","Vollkommene Französische Grammatig","1691","Brüssel","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10587518-1"
"OLD","Perger, Antoine","Vollkommene französische Grammatig","1692","Brüssel",""
"OLD","Perger, Antoine","Vollkommene Französische Grammatig","1698","Brüssel","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10587519-1"
"OLD","Perger, Antoine","Recueil Des Prépositions, Et Adverbes François : Avec Un Petit Vocabulaire, de petites Histoires & quelques lettres Familières Frantzösisch-verteutschte Præpositiones Und Adverbia : Sambt einen kleinen Vocabulaire, Historien/ und außerlesenen kleinen Brieffen","1702","Brüssel","https://digital.wlb-stuttgart.de/index.php?id=6&tx_dlf%5Bid%5D=263464&tx_dlf%5Bpage%5D=1"
"OLD","Perger, Antoine","Vollkommene Frantzösische Grammatick","1703","Brüssel","https://digital.wlb-stuttgart.de/index.php?id=6&tx_dlf%5Bid%5D=263457&tx_dlf%5Bpage%5D=1"
"OLD","Perger, Antoine","VOLKOMMENE FRANZÖSISCHE GRAMMATIC = PARFAITE GRAMMAIRE FRANÇOISE : Expliquée en Langue Allemande, & partagée en cinq Parties","1704","Brüssel","https://www.manuscriptorium.com/hub/browser/default/gallery?url=https:%2F%2Fcollectiones.manuscriptorium.com%2Fassorted%2FNKCR__%2FNKCR__%2FE%2FNKCR__-NKCR__8_L_000118__3YD1BTE-cs%2F&lang=cs"
"OLD","Perger, Antoine ","Vollkommene Französische Grammatig = Parfaite Grammaire Franco̜ise : Expliquée en Langue Allemande, et partagée en cinq parties","1708","Brüssel","https://collections.thulb.uni-jena.de/receive/HisBest_cbu_00034897?derivate=HisBest_derivate_00020389"
"OLD","Perger, Antoine","Vollkommene Französische Grammatig","1713","Nürnberg","https://digital.wlb-stuttgart.de/index.php?id=6&tx_dlf%5Bid%5D=103670&tx_dlf%5Bpage%5D=1"
"OLD","Perger, Antoine","Vollkommene frantzôsische Grammatig aufsgelegt in teutscher spraech, mit unterschiedliche nutzbahre und gemeine gesprâchen, als auch kurtze Brieffe, Zusammen getragen durch, Anthon Perger. Und in diese neue Edition, vermehret und ûbersehen nach denen besten Authores = Parfaite grammaire françoise expliquée en langue allemande, avec plusieurs Dialogues necessaires & familiers, et de petites Lettres, par Antoine Perger. Nouvelle edition augmentée & revuë sur les meilleurs auteurs modernes de l'une & l'autre langue","1727","Brüssel",""
"OLD","Perger, Jean","Grammaire allemande et française, ou Nouvelle méthode, très-facile et très-parfaite, pour apprendre la langue allemande, composée par Jean Perger,... Ensemble quelques dialogues fort curieux, tirez des meilleurs autheurs allemans","1665","Paris","https://gallica.bnf.fr/ark:/12148/bpt6k87255731"
"OLD","Perger, Jean","La veritable et unique grammaire Allemande","1681","Paris","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11280952-2"
"OLD","Perger, Jean","La véritable et unique grammaire Allemande","1682","Strassburg","http://digital.slub-dresden.de/id330772309"
"OLD","Perger, Jean","La véritable et unique Grammaire Allemande","1687","Strassburg",""
"OLD","Perger, Jean","La veritable et unique grammaire allemande","1693","Strassburg","https://www-1proquest-1com-1ilbcwi9e0e31.erf.sbb.spk-berlin.de/books/la-veritable-et-unique-grammaire-allemande/docview/2315041547/se-2?accountid=13723"
"NEW","Roter, Jeremias","Schlüssel zur polnischen und teutschen Sprach ... Klucž do polskiego y niemieckiego jezyká","1616","Breslau","https://digital.slub-dresden.de/werkansicht/dlf/78236/1"
"OLD","Roter, Jeremias","Schlüssel zur polnischen undteutschen Sprach ... Klucž do polskiego y niemieckiego jezyká","1638","Breslau","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11281085-6"
"OLD","Roter, Jeremias","Schlüssel zur Polnischen und Teutschen Sprache","1646","Danzig","http://nbn-resolving.de/urn:nbn:de:gbv:3:1-572512"
"OLD","Roter, Jeremias","Schlüssel zur Polnisch- und Deutschen Sprache; Das ist: Recht gründliche Anleitung","1651","Breslau","http://resolver.sub.uni-goettingen.de/purl?PPN73509022X"
"OLD","Roter, Jeremias","Schlüssel zur polnischen undteutschen Sprach ... Klucž do polskiego y niemieckiego jezyká","1680","Breslau","https://www.google.de/books/edition/Schl%C3%BCssel_zur_Polnischen_und_Deutschen_S/NSwXacjTMasC?hl=de&gbpv=0"
"OLD","Roter, Jeremias","Schlüssel zur polnischen undteutschen Sprach ... Klucz do polskiego y niemieckiego jezyka","1687","Danzig","https://www.google.de/books/edition/Schl%C3%BCssel_zur_Polnischen_und_deutschen_S/0g5NAAAAcAAJ?hl=de&gbpv=0"
"OLD","Roter, Jeremias","Schluessel zur polnischen und deutschen Sprache... = Klucz do polskiego y niemieckiego jezyka, to jest, gruntowna nauka, jako śie nie tylko Niemiec polskiego, ale jako śie y Polak niemieckiego jezyka latwiey... nauczyá moze... = Klucz do polskiego y niemieckiego jezyka, to jest, gruntowna nauka","1706","Brenslau","https://polona.pl/item-view/0f4eef3e-ea76-4ae4-8616-319825a7a978?page=1"
"NEW","Sumaran, Juan Angel de ","Tyrocinium gallicum, italicum et germanicum","1617","München","https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb10779744-9"
"OLD","Sumaran, Juan Angel de ","Das newe Sprachbuch. = Livre et instruction pour apprendre les langues. = Libro fondamentale per le lingue. = Libro muy provechoso para aprender las lenguas","1621","München","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10779743-3"
"OLD","Sumaran, Juan Angel de ","Guide & Conduite de la noblesse par lequel on peut apprendre […] francois, italien, espagnol & allemand","1621","München",""
"OLD","Sumaran, Juan Angel de ","Newes Sprachbuch / als nemblich Teutsch / Frantzösisch/ Italianisch vnd Spanisch gar leichlich lernen zu reden","1623, 1620, 1621","München, Frankfurt a. M., Köln","https://diglib.hab.de/drucke/60-gram-1s/start.htm"
"OLD","Sumaran, Juan Angel de ","Thesaurus linguarum in quo facilis via hispanicam gallicam italicam attingendi etiam per latinam et germanicam sternitur. ... Pars prima Linguarum trium exterarum grammatica. ","1626","Ingolstadt","http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11223969-6"
"OLD","Sumaran, Juan Angel de ","Thesaurus linguarum. PARS ALTERA","1626","Ingostadt","http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10932060-8"
"OLD","Sumaran, Juan Angel de ","Thesauri linguarum In quo nomenclatura et proverbia hispanica, gallica et italica continentur et per latinam et germanicam linguam explicantur Pars & Editio Tertia","1626","Ingolstadt","http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11223971-3"
"OLD","Sumaran, Juan Angel de ","GRAMMATICA Y PRONVNCIACION ALEMANA Y ESPAÑOLA","1634","Wien","http://dl.ub.uni-freiburg.de/diglit/sumaran1634"
"OLD","Sumaran, Juan Angel de ","Thesaurus quinque linguarum","1665","Wien","http://diglib.hab.de/drucke/xb-9669/start.htm"
"NEW","Veneroni, Giovanni di","Italiänisch-Französisch- und Teutsche Grammatica … mit wichtigen Zusätzen … von Giovanni Tomaso di Castelli","1672","Frankfurt a. M.",""
"OLD","Veneroni, Giovanni di","Der vollkommende Italiänische Sprachmeister","1692","Frankfurt a. M.","http://digital.slub-dresden.de/id33254740X"
"OLD","Veneroni, Giovanni di","Der in dreyen Sprachen vollkommene Sprachmeister","1694","Frankfurt a. M., Leipzig","http://digital.slub-dresden.de/id33077185X"
"OLD","Veneroni, Giovanni di","Der vollkommene Italiänische Sprachmeister","1699","Frankfurt a. M., Leipzig",""
"OLD","Veneroni, Giovanni di","Der vollkommene  Italiänische Sprachmeister","1700","Frankfurt a. M., Leipzig","https://books.google.de/books?id=mqXsyXW97rcC&hl=de&pg=PA3#v=onepage&q&f=false"
"OLD","Veneroni, Giovanni di","Le dictionaire imperial ... Dittionario imperiale ... Das käyserliche Sprach- und Wörter-Buch ... Dictionarium latino_x0002_italico-gallico-germanicum","1700","Frankfurt a. M.",""
"OLD","Veneroni, Giovanni di","Dreyfacher Sprachmeister","1702","Frankfurt a. M., Leipzig","http://digital.slub-dresden.de/id333885759"
"OLD","Veneroni, Giovanni di","Dreyfacher Sprachmeister","1702","Frankfurt a. M., Leipzig",""
"OLD","Veneroni, Giovanni di","Des berühmten Herrn von Veneroni viel-vermehrt-, verbessert- und vollkommener Sprach-Meister","1706","Frankfurt a. M.","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11346657-2"
"OLD","Veneroni, Giovanni di","(Des Berühmten Herrn von Veneroni) viel-vermehrt-, verbessert-, und vollkommener Sprach-Meister","1709","Frankfurt a. M.","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10779769-1"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Italiänisch- Frantzösisch- und Teutsche Grammatica, Oder Sprach-Meister
So ordentlich eingerichtet, daß man darinnen An Grammaticalischen Grund-Reguln, füglichen Exempeln, ... alles kürtzlich beysammen findet
... zum eilfftenmahle auffgelegt
","1713","Frankfurt a. M.","http://digital.bib-bvb.de/view/bvb_mets/viewer.0.6.5.jsp?folder_id=0&dvs=1751832121655~414&pid=11038542&locale=de&usePid1=true&usePid2=true"
"OLD","Veneroni, Giovanni di","l Dittionario Jmperiale, nel quale Le Quattro Principali Lingue Dell Europa; Cioè I. L'Jtaliana con la Francese, Tedesca e Latina ; II. La Francese con l'Italiane ... ; III. La Tedesca ... ; IV. La Latina ... Si dichiarano ... accresciuto Da Nicolo Di Castelli","1714","Frankfurt a. M.","https://www.digitale-sammlungen.de/de/view/bsb10691121?page=,1"
"OLD","Veneroni, Giovanni di","Italiänisch- Frantzösisch- und Teutsche Grammatica, oder Sprach-Meister","1719","Frankfurt a. M.",""
"OLD","Veneroni, Giovanni di","Italiänisch-Französisch- und Teutsche grammatica, ... zum 15. mahle aufgelegt, ... durch Giacomo Mauritio della Dolce ... verbessert","1733","Frankfurt a. M.",""
"OLD","Veneroni, Giovanni di","Italiänisch-Frantzösisch- und Teutsche Grammatica, Oder Sprach-Meister","1737","Frankfurt a. M.","https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10779764-9"
"OLD","Veneroni, Giovanni di","Il dittionario imperiale, nel quale le quatro principali lingue dell'Europa: cioè I. l'Italiana ... II. la Francese ... III. la Tedesca ... IV. la Latina ... ; si dichiarano e propongono colli loro vocaboli semplici, e le diverse significazioni de'medisimi, Æ fine di poter imparare piuÂ facilmente le dette lingue","1743","Frankfurt a. M.","https://www.digitale-sammlungen.de/de/view/bsb10691127?page=600,601"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Italiänisch- Frantzösisch- und Teutsche Grammatica, Oder Sprach-Meister : So ordentlich eingerichtet, daß man darinnen An Grammaticalischen Grund-Regeln, füglichen Exempeln, zierlichen Redens-Arten ... alles kürtzlich beysammen findet (1747) ","1747","Frankfurt a. M.",""
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Italiänisch- Französisch- und Teutsche Grammatica, Oder Sprach-Meister : So ordentlich eingerichtet, daß man darinnen An Grammaticalischen Grund-Regeln, füglichen Exempeln, zierlichen Redens-Arten, bequemen Gesprächen, sinnreichen Sprüchwörtern, anmuthigen Historien, poßirlichen Begebenheiten und Stands-gebührlichen Titulaturen, alles kürtzlich beysammen findet","1751","Frankfurt a. M.","https://digital.slub-dresden.de/werkansicht/dlf/113425/9?tx_dlf_navigation%5Bcontroller%5D=Navigation&cHash=2b7eef6229ba85ff2b6ec7ffb9f4c277"
"OLD","Veneroni, Giovanni di","Des Herrn von Veneroni Dizionario Italiano, Francese e Tedesco : Oder Italiänisch-Französisch- und Deutsches Wörter-Buch, In welchem Ein Deutscher sowohl als ein Italiäner und Franzos die nothwendigsten und gebräuchlichsten Wörter seiner eigenen Sprache In Alphabetischer Ordnung findet, Und sich derselben in Erklärung der anderen zwey Sprachen nach ihrer neuesten Rechtschreibung ... Gelegenheiten nützlich ... : Als ein Zweyter Theil Desselben Italiänisch-Französisch- und Deutscher Grammatic","1753","Frankfurt a. M.","https://viewer.onb.ac.at/10302A5E"
"OLD","Veneroni, Giovanni di","Herrn Von Veneroni Italiänisch- Französisch- und Teutsche Grammatica, Oder Sprach-Meister: So ordentlich eingerichtet, daß man darinnen An Grammaticalischen Grund-Regeln, schicklichen Exempeln, zierlichen Redens-Arten, bequemen Gesprächen…
","1755","Frankfurt a. M.",""
"OLD","Veneroni, Giovanni di","Herrn Von Veneroni Italiänisch-Französisch- und Teutsche Grammatica, Oder Sprach-Meister: So ordentlich eingerichtet, daß man darinnen An Grammaticalischen Grund-Regeln, schicklichen Exempeln, zierlichen Redens-Arten, ... kurzweiligen Begeb…","1760","Frankfurt a. M.","https://www.digitale-sammlungen.de/de/view/bsb10779767?page=,1"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni italiänisch-französisch und teutsche Grammatica, oder Sprach-Meister [...]
","1763","Frankfurt a. M.","https://www.digitale-sammlungen.de/de/view/bsb10779768?page=,1"
"OLD","Veneroni, Giovanni di","Von Veneroni Italiänisch-französisch- und teutsche Grammatica, oder Sprachmeister ...
","1766","Frankfurt a. M.","https://viewer.onb.ac.at/102FA4C1"
"OLD","Veneroni, Giovanni di","Das Kaiserliche Sprach- und Wörterbuch, darinnen die vier Europäischen Hauptsprachen","1766","Köln","https://www.digitale-sammlungen.de/de/view/bsb10691141?page=4,5"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Jtaliänisch-, Französisch- und Teutsche Grammatica, oder Sprach-Meister: so ordentlich eingerichtet, daß man darinnen an Grammaticalischen Grund-Regeln, schicklichen Exempeln, ... alles kürtzlich beysammen findet, ...","1772","Frankfurt a. M.","https://www.digitale-sammlungen.de/de/view/bsb10711846?page=,1"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Italiänisch- Frantzösisch- und deutsche Grammatica, oder Sprachmeister, so ordentlich eingerichtet, daß man darinnen an grammaticalischen Grundregeln, schicklichen Exempeln, zierlichen Redensarten, bequemen Gesprächen, si…
","1773","Frankfurt a. M.","https://viewer.onb.ac.at/1037B5D2"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Italiänisch-französisch- und teutsche Grammatica, oder Sprachmeister: so ordentlich eingerichtet, daß man darinnen an grammaticalischen Grund-Regeln, .... beysammen findet ...
","1779","Frankfurt a. M.","https://www.digitale-sammlungen.de/de/view/bsb10779797?page=,1"
"OLD","Veneroni, Giovanni di","Herrn von Veneroni Italiänisch-Französisch- und Deutsche Grammatica, oder Sprachmeister, so ordentlich eingerichtet, daß man darinnen an grammatikalischen Grundregeln, ... alles kürzlich beysammen findet
","1783","Wien","https://digitalisate.sub.uni-hamburg.de/recherche/detail?tx_dlf%5Bid%5D=2811&tx_dlf%5Bpage%5D=1&cHash=7b8d2eb78291067832ded9b7a183f068"
"OLD","Volckmar, Nicolaus","Dictionarium quadrilinguae, Polonicum, Latinum, Graecum et Germanicum.","1594","Danzig",""
"OLD","Volckmar, Nicolaus","DICTIONARIVM TRILINGVAE TRIPARTITVM AD DISCENDAM LINGVAM LATINAM POLONICAM ET GERMAnicam accomodatum & IN GRATIAM IVVENTVTIS DANTISCANAE","1596","Danzig","https://www.google.de/books/edition/DICTIONARIVM_TRILINGVAE_TRIPARTITVM_AD_D/U29pAAAAcAAJ?hl=de&gbpv=0"
"OLD","Volckmar, Nicolaus","Dictionarium trium linguarum","1605","Danzig","https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb11068981-4"
"OLD","Volckmar, Nicolaus","[Viertzig Dialogi] 
Nicolausa Volckmara Viertzig Dialogi : 1612 ; źródło do badań nad życiem codziennym w dawnym Gdánsku / wyd. Edmund Kizik
","1612","Danzig",""
"OLD","Volckmar, Nicolaus","Dictionarium quatuor linguarum","1613","Danzig","https://nbn-resolving.org/urn:nbn:de:urmel-65e71a93-d4c3-4dec-8eab-cd6e5914ab070"
"OLD","Volckmar, Nicolaus","Colloquia Quaedam Puerilia","1613","Danzig","http://jbc.bj.uj.edu.pl/Content/765048/NDIGSTDR043858.pdf"
"OLD","Volckmar, Nicolaus","Dictionarii quadrilinguis, Latinogermanopolonicograeci","1623","Danzig",""
"OLD","Volckmar, Nicolaus","Nomenclator, Quadrilinguis. Selectissimas Rerum Appellationes latina, Germanica, Polonica, Graeca lingua, explicatas indicans","1624","Danzig",""
"OLD","Volckmar, Nicolaus","Dictionarii quadrilinguis latinogermanopolonico graeci editio quarta","1624","Danzig",""
"OLD","Volckmar, Nicolaus","Viertzig Dialogi Und nützliche Gespräch","1625","Danzig","http://diglib.hab.de/drucke/xb-1796/start.htm"
"OLD","Volckmar, Nicolaus","Viertzig ""Dialogi"", oder lustige Arten zu reden von allerhand Sachen und Händeln, so täglich in Hausshaltung, Kauffmanschafft und andern Gewerben... pflegen fürzulauffen. In deutscher und polnischer Sprach... zusammen gebracht durch... Nicolaum Volckmarum,...
","1637","Danzig",""
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1639","Danzig","http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10588968-0"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1643","Danzig","http://dx.doi.org/10.25673/opendata2-21469"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1649","Danzig","https://academica.edu.pl/reading/readSingle?uid=87330006"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi oder nützliche Arten zu reden","1661","Danzig","https://fbc.pionier.net.pl/id/oai:jbc.bj.uj.edu.pl:767202"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1663","Elbing","http://resolver.staatsbibliothek-berlin.de/SBB0000F0A400000000"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1669","Breslau","https://nbn-resolving.org/urn:nbn:de:urmel-f54202f8-d861-4bbf-ac88-f335b37d77882"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi, Oder nuetzliche Arten zu reden, Von allerhand gemeinen Sachen und Haendeln, so taeglich in, Kauffmannschafft, Hausshaltung und andern Gewerben, daheim und auch auff Reisen fuerfallen, fuer die liebe Jugend, die Deutsche und Polnische Sprachen mit Lust und bald zu lernen","1676","Danzig",""
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1681","Danzig","https://www.wbc.poznan.pl/dlibra/publication/491834/edition/397541/content"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi, Oder nuetzliche Arten zu reden, Von allerhand gemeinen Sachen und Haendeln, so taeglich in Kauffmannschafft, Hausshaltung und andern Gewerben, daheim und auch auff Reisen fuerfallen","1684","Danzig",""
"OLD","Volckmar, Nicolaus","Viertzig Dialogi oder lustige Arten zu reden","1688","Breslau","https://www.bibliotekacyfrowa.pl/dlibra/show-content/publication/edition/120?id=120"
"OLD","Volckmar, Nicolaus","Viertzig Dialogi","1693","Danzig","https://polona.pl/item/viertzig-dialogi-oder-lustige-arten-zu-reden-von-allerhand-sachen-und-handeln-so-taglich,ODczMzAwMTA/#info:metadata"
"OLD","Volckmar, Nicolaus","Vierzig Dialogi oder nuetzliche Arten zu reden, von allerhand gemeinen Sachen und Haendeln, so taeglich in Kauffmannschaft, Hausshaltung und andern Gewerben... fuerfallen ...
","1694","Danzig",""
"OLD","Volckmar, Nicolaus","Viertzig Dialogi, Oder Nützliche Arten/ zu reden Von allerhand gemeinen Sachen und Händeln/ so täglich in Kauffmanschafft/ Haußhaltung und andern Gewerben/ daheim und auff Reisen fürfallen/ für die liebe Jugend die Deutsche und Polnische Sprache ... zu lernen/ mit sonderm Fleiß geschrieben und zusammen gebracht/ Durch den seeligen Herrn Nicolaum Volckmarum, Der Polnischen Sprach weyland verordneten Præceptorem im Gymnasio zu Dantzig","1710","Danzig","https://resolver.sub.uni-hamburg.de/kitodo/PPN1020747544"
"OLD","Volckmar, Nicolaus","Vierzig Dialogi, Oder Nuetzliche Arten zu reden. Von allerhand gemeinen Sachen und Haendeln, so taeglich in, Kauffmannschafft, Hausshaltung und andern Gewerben, daheim und auch auff Reisen fuerfallen, fuer die liebe Jugend, die Deutsche und Polnische Sprache mit Lust und bald zu lernen, mit sonderm Fleiss geschrieben und zusammen gebrach","1729","Danzig",""
"OLD","Volckmar, Nicolaus","Vierzig Dialogi Oder nuetzliche Arten zu reden ...","1758","Danzig","http://digital.slub-dresden.de/id379006499"
"","","","","",""
"","","","","",""
